ENABLE,PDCAPREFIX,TESTNAME,SUBTESTNAME,SUBSUBTESTNAME,DUTCOMMAND,TIMEOUT,PLUGIN,ATLASCOMMAND,MDPARSER,REGEX,EXPECT,ENVIRONMENT,LIMITGROUP,RETESTPOLICY,HANGTIMEOUT,BGCT,PARAMETER,COF
1,2754,SOC,TEST-SC82-S5,,"sc run 82 5",100,Dut,sendCommand,0,,"PASS sc run 82 5",PERTOS,xVT,"A -> FA",,,,1
1,2755,SOC,TEST-SC83-S5,,"sc run 83 5",100,Dut,sendCommand,0,,"PASS sc run 83 5",PERTOS,xVT,"A -> FA",,,,1
1,2756,SOC,TEST-SC136-S5,,"sc run 136 5",100,Dut,sendCommand,0,,"PASS sc run 136 5",PERTOS,xVT,"A -> FA",,,,1
1,2757,SOC,TEST-SC137-S5,,"sc run 137 5",100,Dut,sendCommand,0,,"PASS sc run 137 5",PERTOS,xVT,"A -> FA",,,,1
1,2758,SOC,TEST-SC146-S5,,"sc run 146 5",100,Dut,sendCommand,0,,"PASS sc run 146 5",PERTOS,xVT,"A -> FA",,,,1
1,2759,SOC,TEST-SC153-S5,,"sc run 153 5",100,Dut,sendCommand,0,,"PASS sc run 153 5",PERTOS,xVT,"A -> FA",,,,1
1,2760,SOC,SET-PERF-0x4402244,,"pmgr mode 0x4402244",5,Dut,sendCommand,0,,"PASS pmgr mode 0x4402244",PERTOS,xVT,AAB,,,,1
1,2761,SOC,TEST-SC20-S4,,"sc run 20 5",100,Dut,sendCommand,0,,"PASS sc run 20 5",PERTOS,xVT,"A -> FA",,,,1
1,2762,SOC,TEST-SC23-S4,,"sc run 23 5",100,Dut,sendCommand,0,,"PASS sc run 23 5",PERTOS,xVT,"A -> FA",,,,1
1,2763,SOC,TEST-SC24-S4,,"sc run 24 5",100,Dut,sendCommand,0,,"PASS sc run 24 5",PERTOS,xVT,"A -> FA",,,,1
1,2764,SOC,TEST-SC82-S4,,"sc run 82 5",100,Dut,sendCommand,0,,"PASS sc run 82 5",PERTOS,xVT,"A -> FA",,,,1
1,2765,SOC,TEST-SC83-S4,,"sc run 83 5",100,Dut,sendCommand,0,,"PASS sc run 83 5",PERTOS,xVT,"A -> FA",,,,1
1,2766,SOC,TEST-SC136-S4,,"sc run 136 5",100,Dut,sendCommand,0,,"PASS sc run 136 5",PERTOS,xVT,"A -> FA",,,,1
1,2767,SOC,TEST-SC137-S4,,"sc run 137 5",100,Dut,sendCommand,0,,"PASS sc run 137 5",PERTOS,xVT,"A -> FA",,,,1
1,2768,SOC,TEST-SC146-S4,,"sc run 146 5",100,Dut,sendCommand,0,,"PASS sc run 146 5",PERTOS,xVT,"A -> FA",,,,1
1,2769,SOC,TEST-SC153-S4,,"sc run 153 5",100,Dut,sendCommand,0,,"PASS sc run 153 5",PERTOS,xVT,"A -> FA",,,,1
1,2770,SOC,SET-PERF-0x4402234,,"pmgr mode 0x4402234",5,Dut,sendCommand,0,,"PASS pmgr mode 0x4402234",PERTOS,xVT,"A -> FA",,,,1
1,2771,SOC,TEST-SC20-S3,,"sc run 20 5",100,Dut,sendCommand,0,,"PASS sc run 20 5",PERTOS,xVT,"A -> FA",,,,1
1,2772,SOC,TEST-SC23-S3,,"sc run 23 5",100,Dut,sendCommand,0,,"PASS sc run 23 5",PERTOS,xVT,"A -> FA",,,,1
1,2773,SOC,TEST-SC24-S3,,"sc run 24 5",100,Dut,sendCommand,0,,"PASS sc run 24 5",PERTOS,xVT,"A -> FA",,,,1
1,2774,SOC,TEST-SC82-S3,,"sc run 82 5",100,Dut,sendCommand,0,,"PASS sc run 82 5",PERTOS,xVT,"A -> FA",,,,1
1,2775,SOC,TEST-SC83-S3,,"sc run 83 5",100,Dut,sendCommand,0,,"PASS sc run 83 5",PERTOS,xVT,"A -> FA",,,,1
1,2776,SOC,TEST-SC136-S3,,"sc run 136 5",100,Dut,sendCommand,0,,"PASS sc run 136 5",PERTOS,xVT,"A -> FA",,,,1
1,2777,SOC,TEST-SC137-S3,,"sc run 137 5",100,Dut,sendCommand,0,,"PASS sc run 137 5",PERTOS,xVT,"A -> FA",,,,1
1,2778,SOC,TEST-SC146-S3,,"sc run 146 5",100,Dut,sendCommand,0,,"PASS sc run 146 5",PERTOS,xVT,"A -> FA",,,,1
1,2779,SOC,TEST-SC153-S3,,"sc run 153 5",100,Dut,sendCommand,0,,"PASS sc run 153 5",PERTOS,xVT,"A -> FA",,,,1
1,2780,SOC,SET-ANS-FREE-HEAP,,"ans free-heap",5,Dut,sendCommand,0,,"PASS ans free-heap",PERTOS,xVT,"A -> FA",,,,1
1,2781,SOC,SET-UT-DUMP2,,"ut all status show",60,Dut,sendCommand,0,,"PASS ut all status show",PERTOS,xVT,"A -> FA",,,,1
1,2782,SOC,SET-PERF-0x1102234-IP,,"pmgr mode 0x1102234",60,Dut,sendCommand,0,,"PASS pmgr mode 0x1102234",PERTOS,xVT,"A -> FA",,,,1
